Country,TIME_PERIOD,COU,Child poverty rate,"Country mean average score in mathematics, by sex","Country mean average score in reading, by sex","Country mean average score in science, by sex",Crude divorce rate (divorces per 1000 people),Crude marriage rate (marriages per 1000 people),Employment rates (%) for all mothers (15-64 year olds) with at least one child under 15,Employment rates (%) for partnered mothers (15-64 year olds) with at least one child under 15,Employment rates (%) for sole-parent mothers (15-64 year olds) with at least one child under 15,Fertility rates (births per 1000) for 15-19 year olds,Gender gap (male-less-female) in the employment-to-population rate,Gender gap (male-less-female) in the full-time equivalent employment-to-population rate,Gender wage gap (median) for full-time employees,Infant mortality rate,"Length of paid maternity, parental and home care leave available to mothers in weeks",Length of paid paternity and parental leave reserved for fathers in weeks,Mean age of women at childbirth,Neonatal mortality rate,Post-neonatal mortality rate,Proportion (%) of children (aged 0-14) that live in households where all adults are in employment (working),Proportion (%) of children (aged 0-14) that live in households where at least one adult is in employment and one adult is not in employment (working),Proportion (%) of children (aged 0-14) that live in households with all adults not in employment (jobless),Proportion (%) of children (aged 0-14) that live in sole parent households where the sole parent is in full-time employment (working),Proportion (%) of children (aged 0-14) that live in sole parent households where the sole parent is in part-time employment (working),Proportion (%) of children (aged 0-14) that live in sole parent households where the sole parent is not in employment (jobless),Proportion (%) of children (aged 0-17) living in 'other' types of household,Proportion (%) of children (aged 0-17) living with a single parent,Proportion (%) of children (aged 0-17) living with two parents,Proportion (%) of children aged 0-2 enrolled in formal childcare and pre-school,Proportion (%) of children aged 3-5 enrolled in pre-primary education or primary school,Proportion (%) of the population aged 15-19 neither employed nor in education or training,Proportion (%) of the population aged 15-29 neither employed nor in education or training,Proportion (%) of the population aged 20-24 neither employed nor in education or training,Proportion (%) of the population aged 25-29 neither employed nor in education or training,Proportional difference in net transfers to government between single-earner and equal dual-earner couple households: household earnings at 133% of average earnings,Proportional difference in net transfers to government between single-earner and equal dual-earner couple households: household earnings at 200% of average earnings,Public social expenditure on cash benefits for families as a % of GDP,Public social expenditure on services and in-kind benefits for families as a % of GDP,Public social expenditure on tax breaks for families as a % of GDP,Share of births outside of marriage (% of all births),Total fertility rate,Total public social expenditure on families as a % of GDP
France,2016,FRA,11.5,,,,1.9,3.5,71.0,73.7,58.4,8.54,6.7,15.7,13.69,3.7,42.0,28.0,30.5,2.6,,60.7,26.5,12.8,43.6,12.9,41.7,0.7,22.8,76.6,56.7,100.0,7.266666666666667,17.2,21.933333333333334,22.833333333333332,,,1.5,1.4,0.7,59.7,1.89,3.6
France,2017,FRA,11.2,,,,,3.5,71.3,73.4,61.7,7.99,7.2,15.8,,3.9,42.0,28.0,30.6,2.8,,62.0,25.8,12.1,44.9,14.8,39.3,0.5,22.5,77.1,56.3,100.0,7.166666666666667,16.533333333333335,20.733333333333334,22.233333333333334,,,1.4,1.4,0.7,59.9,1.86,3.6
France,2018,FRA,11.7,495.35,492.75,493.0,,3.5,72.1,74.4,62.7,7.65,6.9,16.0,11.82,3.8,42.0,28.0,30.6,2.7,,62.5,25.4,12.1,50.4,12.3,35.3,,,,57.5,100.0,6.8,16.099999999999998,20.3,21.900000000000002,,,1.4,1.4,0.7,60.4,1.84,3.5
France,2019,FRA,,,,,,,72.9,74.5,65.9,7.5,6.4,15.2,,3.8,42.0,28.0,30.7,,,,,,,,,,,,60.4,100.0,6.466666666666666,15.433333333333332,19.5,21.233333333333334,,,1.3,1.4,0.7,61.0,1.83,3.4
France,2020,FRA,,,,,,2.2,73.0,74.8,64.6,6.95,6.3,13.8,,,42.0,28.0,30.8,,,,,,,,,,,,58.1,100.0,6.566666666666666,15.033333333333333,19.0,20.466666666666665,,,1.5,1.4,,62.2,1.79,
France,2021,FRA,,,,,,,73.9,75.8,65.8,6.36,5.6,14.5,,,42.0,28.0,31.0,,,,,,,,,,,,,,6.566666666666666,15.066666666666668,18.96666666666667,20.5,,,,,,,1.8,
France,2022,FRA,,,,,,,,,,,,,,,42.0,31.0,,,,,,,,,,,,,,,6.333333333333333,13.4,16.666666666666668,18.0,,,,,,,,
Germany,2001,DEU,,,,,2.4,4.7,,,,12.94,14.1,28.1,19.1,4.3,58.0,0.0,28.9,2.7,1.6,,,,,,,,,,,,5.1000000000000005,13.133333333333333,16.466666666666665,18.099999999999998,2.2,19.2,1.3,0.7,0.9,25.0,1.35,3.0
Germany,2002,DEU,,,,,2.5,4.6,,,,12.31,12.9,26.5,18.63,4.2,58.0,0.0,29.0,2.8,,,,,,,,,,,,,4.7,12.633333333333333,15.9,17.466666666666665,2.9,20.6,1.4,0.7,,26.1,1.34,
Germany,2003,DEU,,503.4,491.85,,2.6,4.6,,,,11.57,11.7,24.5,19.82,4.2,58.0,0.0,29.2,2.7,1.5,,,,,,,,,,,,4.733333333333333,12.9,15.633333333333333,18.433333333333334,2.8,16.7,1.4,0.7,1.0,27.0,1.34,3.1
Germany,2004,DEU,,,,,2.6,4.8,,,,10.89,11.6,26.0,21.24,4.1,58.0,0.0,29.4,2.7,1.4,,,,,,,,,,,,3.6,13.466666666666667,17.5,19.666666666666668,3.6,17.9,1.4,0.7,,27.9,1.36,
Germany,2005,DEU,,,,,2.4,4.7,,,,10.57,11.8,26.3,16.81,3.9,58.0,0.0,29.5,2.5,1.4,,,,,,,0.2,17.1,82.6,16.8,87.6,4.3999999999999995,14.733333333333334,18.7,21.266666666666666,3.8,18.3,1.4,0.7,0.9,29.2,1.34,2.9
Germany,2006,DEU,,503.45000000000005,495.6,515.55,2.3,4.5,61.2,61.2,61.4,10.1,11.4,27.9,18.54,3.8,58.0,0.0,29.7,2.6,1.2,53.9,34.6,11.5,29.6,30.3,40.1,0.3,21.4,78.2,,,4.2,13.633333333333333,16.733333333333334,20.066666666666666,4.1,18.6,1.1,0.7,,30.0,1.33,
Germany,2007,DEU,,,,,2.3,4.5,62.7,62.7,62.9,9.91,11.5,28.4,16.96,3.9,58.0,8.7,29.9,2.7,1.2,54.7,35.0,10.3,33.3,28.4,38.4,1.3,14.4,84.3,,,4.133333333333334,12.6,15.233333333333334,18.5,5.1,20.0,1.1,0.7,0.8,30.8,1.37,2.6
Germany,2008,DEU,8.4,,,,2.3,4.6,63.2,63.1,64.0,9.75,11.6,28.4,16.96,3.5,58.0,8.7,30.1,2.4,1.1,55.8,33.3,10.9,32.2,27.7,40.1,1.0,15.0,83.9,,,3.6999999999999997,11.666666666666666,13.966666666666667,17.033333333333335,5.4,20.2,1.2,0.7,,32.1,1.38,
Germany,2009,DEU,,512.6,497.75,520.35,2.3,4.6,66.2,66.8,63.4,9.08,10.3,27.0,16.96,3.5,58.0,8.7,30.2,2.3,1.2,57.9,32.5,9.5,31.7,30.3,38.1,1.7,15.1,83.2,,,3.766666666666667,11.633333333333333,13.733333333333334,16.933333333333334,5.0,19.3,1.3,0.9,0.8,32.7,1.36,3.0
Germany,2010,DEU,,,,,2.3,4.7,65.8,66.3,63.6,8.94,10.0,26.7,16.69,3.4,58.0,8.7,30.4,2.3,1.1,58.5,31.3,10.2,32.3,28.1,39.6,1.4,15.4,83.2,26.8,94.2,3.7000000000000006,12.0,13.699999999999998,17.833333333333332,3.4,15.7,1.3,0.9,0.9,33.3,1.39,3.1
Germany,2011,DEU,8.0,,,,2.3,4.6,69.4,69.9,67.1,8.33,9.8,27.4,16.94,3.6,58.0,8.7,30.5,2.4,1.2,62.8,28.3,8.9,34.5,30.1,35.4,1.6,15.6,82.9,,96.6,3.5,11.033333333333333,12.6,15.733333333333333,4.3,17.2,1.2,0.9,0.8,33.9,1.39,3.0
Germany,2012,DEU,7.4,513.4000000000001,508.05,524.15,2.2,4.8,69.3,69.9,66.5,8.04,9.8,26.3,16.3,3.3,58.0,8.7,30.6,2.2,1.1,62.0,28.9,9.1,34.8,28.1,37.0,1.1,15.4,83.5,,95.5,3.033333333333333,9.933333333333334,11.200000000000001,14.6,4.1,16.9,1.2,1.0,0.8,34.5,1.41,3.0
Germany,2013,DEU,9.8,,,,2.1,4.6,69.3,69.8,67.0,7.76,9.0,25.6,14.32,3.3,58.0,8.7,30.8,2.2,1.1,62.5,28.2,9.3,35.8,27.7,36.5,1.2,15.5,83.3,,95.8,2.8000000000000003,9.733333333333333,10.333333333333334,14.766666666666666,3.8,15.7,1.2,1.1,0.8,34.8,1.42,3.1
Germany,2014,DEU,9.5,,,,2.1,4.8,70.3,70.8,67.8,7.79,8.6,24.9,17.19,3.2,58.0,8.7,30.9,2.2,1.0,63.2,27.5,9.3,37.3,27.4,35.3,1.3,15.6,83.1,,95.8,2.9333333333333336,9.200000000000001,10.166666666666666,13.433333333333332,3.6,15.3,1.1,1.1,0.8,35.0,1.47,3.1
Germany,2015,DEU,11.2,505.8,509.3,509.04999999999995,2.0,4.9,70.4,70.9,68.0,7.84,8.1,23.8,16.14,3.3,58.0,8.7,30.9,2.3,,63.4,27.2,9.4,37.5,27.0,35.5,1.3,16.0,82.8,,96.0,2.533333333333333,8.633333333333333,9.299999999999999,12.866666666666667,,,1.1,1.1,0.8,35.0,1.5,3.1
Germany,2016,DEU,12.3,,,,2.0,5.0,71.3,71.4,70.4,9.22,7.6,23.8,15.83,3.4,58.0,8.7,30.9,2.4,,63.5,26.5,9.9,39.5,26.6,33.8,1.2,16.0,82.9,,94.9,3.3666666666666667,9.666666666666666,10.833333333333334,13.6,,,1.1,1.2,0.8,35.5,1.59,3.1
Germany,2017,DEU,11.3,,,,1.9,4.9,71.6,71.8,70.2,8.04,7.4,22.9,14.43,3.3,58.0,8.7,31.0,2.3,,64.3,25.8,9.9,40.4,26.3,33.3,0.7,15.8,83.5,37.2,94.6,3.6,9.4,10.1,13.266666666666666,,,1.1,1.3,0.8,34.7,1.57,3.2
Germany,2018,DEU,11.1,499.75,499.25,503.05,1.8,5.4,72.0,72.2,71.0,7.42,7.6,23.0,15.44,3.2,58.0,8.7,31.1,2.3,,64.9,25.5,9.6,40.9,27.8,31.3,1.2,14.9,83.9,37.7,94.2,3.4,9.233333333333333,10.4,12.933333333333332,,,1.1,1.3,0.8,33.9,1.57,3.2
Germany,2019,DEU,,,,,1.8,5.0,73.2,73.2,72.9,6.92,7.7,23.0,13.99,,58.0,8.7,31.2,,,,,,,,,,,,38.5,94.0,2.8000000000000003,8.299999999999999,8.9,12.299999999999999,,,1.1,1.3,0.8,33.3,1.54,3.2
Germany,2020,DEU,,,,,1.7,4.5,72.4,72.6,71.3,6.51,7.1,20.2,14.2,,58.0,8.7,31.3,,,,,,,,,,,,39.2,93.7,,,,,,,,,,33.1,1.53,
Germany,2021,DEU,,,,,,,73.8,74.1,72.3,5.93,7.1,21.5,,,58.0,8.7,31.5,,,,,,,,,,,,,,5.2,10.233333333333333,10.533333333333333,14.0,,,,,,,1.58,
Germany,2022,DEU,,,,,,,,,,,,,,,58.0,8.7,,,,,,,,,,,,,,,4.633333333333333,8.933333333333334,8.9,12.266666666666666,,,,,,,,
Greece,2001,GRC,,,,,1.0,5.3,50.6,49.7,63.7,11.13,29.7,38.0,,5.1,17.0,0.4,29.3,3.6,1.5,42.2,53.2,4.7,53.8,7.0,39.1,,,,,,7.333333333333333,19.866666666666667,23.633333333333336,27.3,-82.9,-48.9,0.7,0.0,0.0,4.3,1.25,
Greece,2002,GRC,,,,,1.0,5.3,51.8,50.9,65.8,10.72,28.9,38.8,23.57,5.1,17.0,0.4,29.4,3.5,1.6,43.8,51.7,4.5,57.3,7.0,35.7,,,,,,7.733333333333333,20.2,23.633333333333336,27.53333333333333,-75.8,-41.3,0.7,0.0,,4.4,1.28,
Greece,2003,GRC,,445.3,471.65,,1.1,5.5,52.9,52.3,63.2,10.8,28.5,38.7,,4.0,17.0,0.4,29.6,2.7,1.3,45.4,50.5,4.1,65.1,5.6,29.3,0.7,5.8,93.5,,,9.5,19.466666666666665,21.7,25.399999999999995,-88.1,-42.3,0.7,0.0,0.0,4.8,1.29,
Greece,2004,GRC,12.5,,,,1.1,4.6,55.1,54.3,67.5,10.61,27.8,37.1,13.88,4.1,17.0,0.4,29.8,2.6,1.5,47.4,48.6,4.0,61.1,11.1,27.8,0.5,6.6,92.9,,,10.6,20.433333333333334,23.066666666666666,25.833333333333332,-71.6,-38.4,0.8,0.0,,5.1,1.31,
Greece,2005,GRC,14.3,,,,1.2,5.5,56.1,55.1,71.5,9.83,27.4,37.2,16.67,3.8,17.0,0.4,29.9,2.6,1.2,48.7,47.7,3.6,66.8,8.2,25.0,0.5,7.1,92.4,14.0,,11.533333333333333,19.566666666666666,21.366666666666664,23.96666666666667,-74.4,-38.3,0.8,0.0,0.0,5.1,1.34,
Greece,2006,GRC,15.2,459.15,459.85,473.4,1.2,5.2,57.6,56.7,71.5,10.56,26.6,36.9,17.73,3.7,17.0,0.4,30.0,2.5,1.2,50.6,45.9,3.5,62.7,11.4,25.8,0.7,6.6,92.8,18.2,,7.7,16.766666666666666,18.033333333333335,22.400000000000002,-64.1,-34.4,0.7,0.0,,5.3,1.4,
Greece,2007,GRC,15.6,,,,1.2,5.5,57.2,56.3,70.7,10.33,26.5,35.8,11.63,3.5,17.0,0.4,30.1,2.3,1.2,50.8,45.7,3.5,66.4,7.7,25.9,1.0,6.2,92.8,14.2,,8.4,16.633333333333336,17.5,22.366666666666664,-62.8,-30.9,0.8,0.0,0.0,5.8,1.41,
Greece,2008,GRC,16.1,,,,1.2,4.8,57.5,56.7,69.8,11.3,25.8,35.8,9.52,2.7,43.0,0.4,30.2,1.8,0.9,51.7,45.1,3.2,66.8,9.7,23.5,0.8,5.6,93.5,15.6,,8.233333333333333,16.033333333333335,16.766666666666666,21.433333333333334,-63.4,-28.0,0.8,0.0,,5.9,1.5,
Greece,2009,GRC,15.6,466.20000000000005,482.35,470.04999999999995,1.2,5.3,57.7,57.2,66.2,11.1,24.1,33.5,9.59,3.1,43.0,0.4,30.4,2.0,1.1,51.0,44.5,4.5,60.3,11.9,27.7,0.5,5.8,93.7,15.7,,7.8999999999999995,16.666666666666668,17.866666666666667,22.333333333333332,-58.9,-26.3,0.9,0.0,0.0,6.6,1.5,1.0
Greece,2010,GRC,15.6,,,,1.2,5.1,57.9,57.4,64.2,10.85,22.3,29.9,9.91,3.8,43.0,0.4,30.4,2.5,1.3,50.3,43.9,5.8,57.3,12.2,30.4,1.0,5.1,93.9,11.3,,7.466666666666666,18.099999999999998,21.066666666666666,23.900000000000002,-77.6,-38.7,0.9,0.1,0.0,7.3,1.48,1.0
Greece,2011,GRC,20.1,,,,1.1,5.0,55.9,55.6,60.9,9.57,20.4,24.6,10.71,3.4,43.0,0.4,30.5,2.2,1.2,47.6,43.9,8.6,57.1,10.2,32.7,0.8,5.0,94.2,21.3,,8.3,21.599999999999998,24.0,30.133333333333336,-52.7,-29.2,0.9,0.1,0.0,7.4,1.4,1.0
Greece,2012,GRC,20.8,453.0,476.95,466.65,1.3,4.5,52.9,52.8,54.1,8.53,18.4,21.8,6.85,2.9,43.0,0.4,30.7,1.9,1.0,43.0,44.5,12.5,54.2,8.4,37.4,0.4,4.9,94.8,22.9,,10.666666666666666,26.766666666666666,30.366666666666664,37.266666666666666,-51.3,-25.4,0.8,0.3,0.0,7.6,1.34,1.2
Greece,2013,GRC,18.8,,,,1.5,4.7,51.0,50.5,56.5,8.11,18.0,23.1,11.27,3.7,43.0,0.4,30.9,2.6,1.1,40.8,46.4,12.8,50.6,9.9,39.5,0.4,7.3,92.3,16.9,56.1,9.299999999999999,28.5,33.13333333333333,41.166666666666664,-67.9,-45.6,1.0,0.4,0.0,7.0,1.29,1.3
Greece,2014,GRC,19.1,,,,1.3,4.9,52.2,52.1,53.5,8.09,16.9,24.9,7.17,3.7,43.0,0.4,31.1,2.6,1.2,41.7,47.4,10.8,47.4,9.9,42.6,0.4,7.9,91.7,13.8,71.0,10.5,28.3,31.3,41.300000000000004,-71.5,-47.6,1.0,0.4,0.0,8.2,1.3,1.4
Greece,2015,GRC,18.9,453.65,467.8,455.0,1.4,5.0,54.0,53.7,57.8,8.35,16.8,25.6,6.25,4.0,43.0,0.4,31.3,2.8,,43.9,45.2,11.0,50.3,10.6,39.0,0.3,8.1,91.6,14.1,63.0,8.4,26.133333333333336,28.100000000000005,40.0,,,0.9,0.4,0.0,8.8,1.33,1.3
Greece,2016,GRC,17.6,,,,1.0,4.6,55.5,55.2,58.4,9.21,17.7,26.1,4.49,4.2,43.0,0.4,31.3,2.8,,46.7,43.2,10.0,50.5,9.2,40.1,0.5,8.0,91.5,11.5,63.1,8.133333333333333,23.566666666666666,25.03333333333333,36.199999999999996,,,0.9,0.3,0.0,9.4,1.38,1.3
Greece,2017,GRC,15.9,,,,1.8,4.7,56.9,56.4,62.0,8.69,18.3,26.8,4.49,3.5,43.0,0.4,31.4,2.3,,48.3,43.1,8.6,53.8,10.7,35.5,0.5,7.6,91.9,23.4,65.3,8.466666666666667,22.8,24.03333333333333,34.86666666666667,,,1.3,0.3,0.0,10.3,1.35,1.7
Greece,2018,GRC,13.9,451.35,457.70000000000005,451.75,,4.4,57.4,57.5,56.5,8.48,19.4,28.3,5.91,3.5,43.0,0.4,31.5,2.4,,49.9,42.2,7.9,49.8,13.5,36.7,0.5,7.4,92.1,44.0,,8.1,21.46666666666667,22.866666666666664,32.9,,,1.5,0.4,0.0,11.1,1.35,1.9
Greece,2019,GRC,,,,,,4.4,59.9,60.0,58.5,8.41,18.6,28.3,5.91,,43.0,0.4,31.7,,,,,,,,,,,,35.3,68.8,6.666666666666667,19.633333333333333,22.03333333333333,30.233333333333334,,,1.4,0.4,0.0,12.4,1.34,1.8
Greece,2020,GRC,,,,,,2.9,61.1,60.7,65.2,8.52,17.7,25.7,,,43.0,0.4,31.7,,,,,,,,,,,,23.0,,7.7,18.733333333333334,18.733333333333334,29.366666666666664,,,,,,13.8,1.39,
Greece,2021,GRC,,,,,,,61.2,61.1,62.2,7.44,18.2,25.9,,,43.0,0.4,32.1,,,,,,,,,,,,,,4.133333333333333,21.366666666666664,24.233333333333334,37.233333333333334,,,,,,,1.43,
Greece,2022,GRC,,,,,,,,,,,,,,,51.7,11.5,,,,,,,,,,,,,,,4.333333333333333,16.033333333333335,19.533333333333335,25.133333333333336,,,,,,,,
Hungary,2001,HUN,,,,,2.4,4.3,55.1,53.7,63.6,21.82,13.2,16.5,13.69,8.1,160.0,0.0,27.6,5.3,2.8,40.2,45.8,14.0,60.9,4.2,34.9,,,,,,8.3,18.833333333333332,19.933333333333334,26.900000000000002,-37.1,-15.0,1.8,1.1,0.0,30.3,1.31,2.9
Hungary,2002,HUN,,,,,2.5,4.5,54.6,53.2,62.5,21.35,13.1,16.2,9.13,7.2,160.0,1.0,27.8,5.2,2.0,38.2,47.3,14.5,59.2,3.7,37.1,,,,,,8.033333333333333,19.433333333333334,20.466666666666665,28.0,-43.3,-18.6,1.8,1.2,,31.4,1.31,
Hungary,2003,HUN,,489.79999999999995,482.7,,2.5,4.5,54.6,52.8,65.3,20.56,12.5,16.8,1.48,7.3,160.0,1.0,28.0,4.7,2.6,38.6,48.3,13.0,60.7,4.7,34.2,,,,,,6.766666666666667,18.8,19.900000000000002,27.399999999999995,-58.0,-30.4,2.0,1.2,0.0,32.3,1.28,3.2
Hungary,2004,HUN,,,,,2.4,4.3,54.2,53.3,59.3,20.72,12.4,15.3,3.03,6.6,160.0,1.0,28.2,4.4,2.2,38.4,48.2,13.5,57.0,4.6,38.5,,,,,,6.2,17.099999999999998,18.566666666666666,23.96666666666667,-54.8,-26.8,1.8,1.2,,34.0,1.28,
Hungary,2005,HUN,,,,,2.5,4.4,52.6,51.6,58.7,19.96,12.1,15.2,4.02,6.2,160.0,1.0,28.4,4.1,2.1,36.8,48.8,14.4,56.2,4.9,38.7,1.1,19.0,79.9,6.6,86.8,6.3999999999999995,17.3,18.933333333333334,24.066666666666666,-58.8,-26.5,1.8,1.2,0.0,35.0,1.32,3.0
Hungary,2006,HUN,10.6,490.75,483.2,503.8,2.5,4.4,53.9,53.0,59.5,19.74,12.8,15.8,0.38,5.7,160.0,1.0,28.7,3.7,2.0,38.7,47.1,14.2,56.4,3.3,40.3,0.7,19.2,80.0,,,6.0,17.066666666666666,18.5,24.366666666666664,-56.6,-22.4,2.1,1.2,,35.6,1.35,
Hungary,2007,HUN,10.1,,,,2.5,4.1,53.4,52.5,58.3,19.39,13.0,15.1,3.65,5.9,160.0,1.0,28.8,3.9,2.0,38.3,47.2,14.4,51.5,3.4,45.0,0.6,18.1,81.3,,,5.0,15.633333333333333,16.9,23.0,-47.7,-18.3,2.1,1.1,0.0,37.5,1.32,3.2
Hungary,2008,HUN,9.2,,,,2.5,4.0,53.6,53.4,54.6,20.05,12.4,14.1,2.22,5.6,160.0,1.0,28.9,3.8,1.8,38.3,46.5,15.3,49.6,3.9,46.4,0.8,16.9,82.3,,,5.7,16.333333333333332,18.400000000000002,23.200000000000003,-45.5,-20.7,2.2,1.1,,39.5,1.35,
Hungary,2009,HUN,9.7,490.1,494.34999999999997,502.65,2.4,3.7,52.3,51.2,57.7,19.48,11.1,12.1,3.88,5.1,160.0,1.0,29.1,3.4,1.7,36.8,46.7,16.4,53.9,3.5,42.5,1.1,18.7,80.1,,,5.633333333333333,17.766666666666666,20.9,25.200000000000003,-41.7,-20.8,2.3,1.1,0.0,40.8,1.33,3.4
Hungary,2010,HUN,12.1,,,,2.4,3.6,52.3,51.3,57.0,17.92,9.7,12.1,6.38,5.3,160.0,1.0,29.3,3.5,1.8,36.9,45.8,17.3,55.4,2.5,41.9,0.7,18.7,80.6,9.6,86.7,4.6,18.933333333333334,21.5,28.666666666666668,-33.1,-31.1,2.2,1.2,0.0,40.8,1.26,3.4
Hungary,2011,HUN,12.4,,,,2.3,3.6,50.7,50.3,53.0,17.95,10.4,12.0,6.86,4.9,160.0,1.0,29.4,3.1,1.8,36.6,46.2,17.1,50.4,3.9,45.6,1.3,18.3,80.4,,87.8,4.833333333333333,18.566666666666666,22.400000000000002,26.633333333333336,-33.6,-10.0,2.1,1.1,0.6,42.3,1.24,3.8
Hungary,2012,HUN,12.5,477.2,487.75,494.35,2.2,3.6,53.5,52.9,56.9,19.22,9.7,13.2,11.33,4.9,160.0,1.0,29.4,3.3,1.6,38.0,46.2,15.8,52.1,3.9,43.9,1.0,17.9,81.0,8.9,87.8,4.8,18.933333333333334,22.46666666666667,27.400000000000002,-6.8,-6.8,2.0,1.1,0.6,44.5,1.34,3.7
Hungary,2013,HUN,14.3,,,,2.0,3.7,54.3,53.3,59.3,21.07,11.1,14.2,8.72,5.0,160.0,1.0,29.5,3.0,2.0,40.1,45.0,14.9,55.5,4.9,39.6,1.5,18.7,79.7,14.1,88.3,5.966666666666666,20.5,26.099999999999998,27.066666666666666,0.5,0.0,1.9,1.1,0.6,45.6,1.34,3.6
Hungary,2014,HUN,13.2,,,,2.0,3.9,58.1,57.1,63.3,23.06,11.9,17.8,3.77,4.5,160.0,1.0,29.5,2.9,1.6,45.2,43.7,11.1,58.1,4.7,34.8,1.5,20.6,78.0,14.5,89.7,6.833333333333333,17.53333333333333,20.633333333333336,23.766666666666666,0.5,0.0,1.7,1.1,0.7,47.3,1.41,3.6
Hungary,2015,HUN,10.5,476.79999999999995,469.55,476.7,2.1,4.7,59.2,57.4,68.1,22.77,12.5,16.8,9.52,4.2,160.0,1.0,29.6,2.6,,46.1,44.5,9.3,64.5,4.6,28.6,1.1,22.5,76.3,,90.8,6.133333333333333,15.966666666666667,18.433333333333334,21.633333333333336,,,1.6,1.1,0.7,47.9,1.44,3.4
Hungary,2016,HUN,7.9,,,,2.0,5.3,60.4,58.8,67.9,24.85,12.8,17.3,9.36,3.9,160.0,1.0,29.6,2.5,,47.2,44.2,8.6,65.5,3.2,28.7,2.3,21.9,75.8,19.1,92.1,5.1000000000000005,15.266666666666666,17.533333333333335,21.233333333333334,,,1.6,1.1,0.7,46.7,1.49,3.4
Hungary,2017,HUN,9.9,,,,1.9,5.2,61.9,60.3,69.7,22.97,13.9,17.2,5.32,3.5,160.0,1.0,29.8,2.2,,49.9,42.5,7.7,65.9,2.6,28.8,1.4,20.8,77.8,15.1,92.0,5.3999999999999995,14.1,16.166666666666668,19.033333333333335,,,1.5,1.1,0.7,44.7,1.49,3.3
Hungary,2018,HUN,,481.1,475.85,480.95,1.7,5.2,61.7,59.8,72.1,22.04,14.0,17.0,5.06,3.3,160.0,1.0,29.8,2.1,,50.1,43.6,6.4,69.3,2.5,25.2,,,,16.5,92.2,6.8,13.633333333333333,15.533333333333333,17.2,,,1.4,1.1,0.7,43.9,1.49,3.2
Hungary,2019,HUN,,,,,1.8,6.7,63.4,61.5,74.9,21.09,14.3,17.1,12.75,,160.0,1.0,29.9,,,,,,,,,,,,19.9,92.9,5.966666666666666,13.4,15.566666666666668,17.26666666666667,,,1.4,1.0,0.7,38.7,1.49,3.1
Hungary,2020,HUN,,,,,1.5,6.9,60.4,58.6,71.7,21.38,14.7,15.6,12.35,,160.0,1.0,29.9,,,,,,,,,,,,11.6,92.8,6.666666666666667,14.4,15.666666666666666,19.400000000000002,,,,,,30.4,1.56,
Hungary,2021,HUN,,,,,,,77.0,76.8,78.2,18.85,9.7,17.5,,,160.0,1.0,30.0,,,,,,,,,,,,,,6.900000000000001,13.166666666666666,16.466666666666665,15.266666666666666,,,,,,,1.59,
Hungary,2022,HUN,,,,,,,,,,,,,,,160.0,1.0,,,,,,,,,,,,,,,5.733333333333333,10.833333333333334,14.233333333333333,12.200000000000001,,,,,,,1.52,
Iceland,2001,ISL,,,,,1.9,5.2,,,,19.61,6.9,38.7,,2.7,26.0,4.3,29.1,1.7,1.0,,,,,,,,,,,,,,,,1.5,-7.8,1.1,1.3,0.0,63.0,1.95,2.4
Iceland,2002,ISL,,,,,1.8,5.6,,,,18.48,5.9,32.6,28.72,2.2,26.0,8.7,29.3,1.2,1.0,,,,,,,,,,,,,,,,0.4,-7.7,1.2,1.4,,62.3,1.93,
Iceland,2003,ISL,,515.4,492.70000000000005,,1.8,5.1,81.3,85.6,77.8,16.13,6.0,32.2,,2.4,26.0,13.0,29.3,1.9,0.5,,,,,,,,,,,,3.966666666666667,6.633333333333333,6.933333333333334,8.6,-0.1,-5.6,1.4,1.5,0.0,63.6,1.99,2.9
Iceland,2004,ISL,5.9,,,,1.9,5.0,79.6,84.3,75.9,12.48,6.8,28.2,19.23,2.8,26.0,13.0,29.5,1.4,1.4,,,,,,,0.7,15.9,83.4,,,4.033333333333333,6.966666666666666,7.733333333333333,8.666666666666666,-1.3,-5.9,1.4,1.6,,63.7,2.03,
Iceland,2005,ISL,7.7,,,,1.9,5.4,81.5,84.6,78.8,14.19,6.7,33.2,13.2,2.3,26.0,13.0,29.4,1.6,0.7,,,,,,,1.2,16.1,82.7,52.6,,2.9,5.633333333333333,6.933333333333334,6.6000000000000005,-0.8,-2.8,1.2,1.6,0.0,65.7,2.05,2.9
Iceland,2006,ISL,6.4,505.55,484.65,490.79999999999995,1.6,5.5,79.2,81.3,76.6,13.64,7.7,34.0,23.27,1.4,26.0,13.0,29.5,0.9,0.5,,,,,,,1.5,17.8,80.6,,,4.5,5.466666666666666,5.733333333333333,6.033333333333334,1.0,0.2,1.2,1.8,,65.6,2.07,
Iceland,2007,ISL,6.9,,,,1.7,5.5,80.2,83.5,76.2,14.11,8.6,33.4,15.89,2.0,26.0,13.0,29.6,1.3,0.7,,,,,,,0.8,17.4,81.8,,,3.766666666666667,4.933333333333334,5.533333333333334,5.333333333333333,1.0,0.2,1.3,2.0,0.0,63.8,2.09,3.3
Iceland,2008,ISL,5.8,,,,1.7,5.2,78.6,81.4,75.4,14.48,7.9,28.5,13.33,2.5,26.0,13.0,29.8,1.7,0.8,,,,,,,0.5,16.8,82.7,,,4.8,6.266666666666667,5.8,7.866666666666667,2.1,0.8,1.3,2.1,,64.1,2.14,
